PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,PitchCall,Balls,Strikes,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,SessionId,CustomTags,CustomLabel,TagSet
158,2026-06-23,12:14:59.90,"Smith, Matt",1000442063,Right,,,,,,Fastball,Live,,82.16355,2.838681187,-0.3884710316,1245.245961,213.2076936,1:00,6.27899,1.7164,,-38.26512,5.36892,3.53469,5.78609,1.64234,74.08112,-4.244417302,0.2667568488,0.4754272961,-1.95411,1.90448,-1.68022,50,6.53288,0.68188,-119.1363,4.54468,-2.77752,25.24622,-29.46707,3a4ee1de-ba2f-4dba-ba51-675661b5a1e2,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,3.681759757,1242.675912,0.9979361117,,82fa82cc-2caf-4531-b290-499101520dc4,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
159,2026-06-23,12:15:25.69,"Smith, Matt",1000442063,Right,,,,,,Fastball,Live,,83.94749,-5.543396193,-2.259181774,1982.294964,197.472534,12:30,6.11397,1.44921,6.68273,,,,,,,,,,-3.40926,10.44105,-1.30075,50,5.73426,4.66979,-121.75167,-12.40604,-5.15179,22.40012,-16.39641,8f745f78-0dbd-4789-9ad5-77f2ba3f94a3,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,13.87417737,1924.460817,0.9708246513,,25c20aeb-977f-47d7-8801-fe3d8a829bf5,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
160,2026-06-23,12:15:50.28,"Smith, Matt",1000442063,Right,,,,,,ChangeUp,Live,,79.13238,-2.408420371,-2.946153618,1759.463414,194.2978237,12:30,6.16015,1.59105,6.51475,-28.35802,15.32755,3.91517,1.5831,-0.78809,72.44664,-7.770351591,-2.200604168,0.4757079701,-3.02234,9.16861,-1.38773,50,5.97993,5.82082,-115.03549,-5.56565,-4.03062,22.28937,-19.94671,7d83e2d3-ac86-4763-bfef-8a6213dab08c,130fa25c-1aff-41a6-9886-521dbdb7c698,79.23441,Pitching,23360159,,,,,,,,,,,,,,,,,,,,40.06287531,1346.585264,0.765338599,,227e00ca-10c5-495c-8d68-c642f15b09fb,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
161,2026-06-23,12:16:11.20,"Smith, Matt",1000442063,Right,,,,,,ChangeUp,Live,,78.82038,0.3169857807,-0.03076207864,1736.948085,204.947248,12:45,6.12588,1.87495,6.46545,-27.89519,16.02603,7.47204,4.09238,2.46937,71.89679,-4.986641534,1.393379971,0.4769892762,-4.12796,8.74204,-1.87614,50,6.13567,-0.12996,-114.82455,-0.08007,-5.48548,22.18703,-20.55709,dd90e653-7eed-46ec-8cbc-56b4c06a92cb,130fa25c-1aff-41a6-9886-521dbdb7c698,79.02156,Pitching,23360159,,,,,,,,,,,,,,,,,,,,38.73749361,1354.856138,0.7800210896,,1d175d2c-b6b7-4ed2-94b4-69d7a6a8c361,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
162,2026-06-23,12:16:39.58,"Smith, Matt",1000442063,Right,,,,,,Fastball,Live,,82.24234,2.501164349,-0.8797834765,,,,6.47553,1.32673,6.44618,-34.39069,6.43928,-0.35746,5.90912,0.48864,74.1135,-4.076423799,-0.9482320449,0.4598973875,-0.08534,2.75144,-1.26433,50,6.63713,1.84622,-119.60588,4.31034,-0.12178,26.27327,-28.24768,217ee34f-a82d-4a68-84d0-0286a7019c53,130fa25c-1aff-41a6-9886-521dbdb7c698,81.95837,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,36cc8640-622c-4257-b947-6bab8adfd744,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
163,2026-06-23,12:17:04.27,"Smith, Matt",1000442063,Right,,,,,,Fastball,Live,,85.04514,-1.933759645,-0.765258153,1921.152677,204.2388008,12:45,6.45718,1.26295,6.41893,-21.44436,16.01222,7.21834,2.89191,1.16106,78.47235,-5.974128152,0.6018204945,0.4404893787,-4.15901,9.28694,-1.2118,50,6.30949,1.45127,-123.89111,-4.78807,-6.50931,23.13177,-17.63897,bea81992-91ab-4e6e-8317-fa9c260f19b4,130fa25c-1aff-41a6-9886-521dbdb7c698,85.56946,Pitching,23360159,,,,,,,,,,,,,,,,,,,,33.51658394,1601.714999,0.8337260321,,d2d3b906-6413-4f48-bc8c-2d1f2f87713c,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
164,2026-06-23,12:17:21.80,"Smith, Matt",1000442063,Right,,,,,,Curveball,Live,,75.73164,1.730438794,-1.382295309,2289.257237,61.07829993,8:00,6.10995,1.99047,5.15395,-54.10492,-4.41662,-7.92769,3.23091,0.02853,70.08059,-8.224558601,-2.848860937,0.5073392551,3.79695,-2.7699,-1.8555,50,6.23052,2.90483,-110.09524,1.63317,4.6868,18.50458,-35.59309,e0c7c454-621f-448e-b2e4-b2ac3b335b3e,130fa25c-1aff-41a6-9886-521dbdb7c698,74.29435,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,daaef751-2d72-4635-9779-9240589fdc2a,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
165,2026-06-23,12:17:41.67,"Smith, Matt",1000442063,Right,,,,,,ChangeUp,Live,,79.94358,-0.9498642378,-1.156327768,1733.341999,218.5980982,1:15,6.09755,1.89313,6.21343,-31.86039,11.30035,9.04725,2.56579,1.57995,73.09497,-6.962106427,0.5605703411,0.472841787,-5.28022,6.45077,-1.81118,50,6.0105,2.10146,-116.37234,-2.80125,-7.20528,22.84105,-23.37146,efaf01f1-6b9d-48be-a63a-a06cbc4adb83,130fa25c-1aff-41a6-9886-521dbdb7c698,79.7147,Pitching,23360159,,,,,,,,,,,,,,,,,,,202.7447536,47.20098623,1177.682257,0.6794286745,12:45,c6fe32ce-7d21-4b4e-a426-a7cd0ca970c3,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
166,2026-06-23,12:18:06.86,"Smith, Matt",1000442063,Right,,,,,,Fastball,Live,,81.15345,3.9397533,1.353477061,1135.335703,230.3290542,1:45,6.33263,1.73844,5.74794,-39.95002,3.0808,3.74278,6.67762,3.31046,73.29465,-3.582155858,2.058885022,0.4721295664,-1.59935,0.45088,-1.85294,50,6.63579,-2.89412,-117.73241,6.91017,-2.22341,24.33888,-31.54724,19f8ef94-80a8-4d9f-870c-804fefa5eb47,130fa25c-1aff-41a6-9886-521dbdb7c698,79.83495,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,ace6fa24-e6f4-4bc5-8253-704b3607342c,639022fb-6164-4e3f-ab44-8f3c85a86e42,,+5%,Pitching Bullpen
167,2026-06-23,12:18:31.40,"Smith, Matt",1000442063,Right,,,,,,Fastball,Live,,85.71001,-1.891382798,-1.653182778,1908.680523,202.202969,12:45,6.4189,1.30634,6.61539,-20.54842,16.07144,6.56867,2.97321,0.33946,79.04395,-5.779142847,-0.4049770162,0.4355417087,-4.05839,9.37326,-1.19704,50,6.28193,3.4246,-124.85734,-4.68473,-6.45031,23.52979,-17.2764,6469d746-021d-496a-9217-0478bfc11d51,130fa25c-1aff-41a6-9886-521dbdb7c698,86.54151,Pitching,23360159,,,,,,,,,,,,,,,,,,,,28.92514024,1670.577186,0.8752523881,,edbab8a9-6d58-4afe-b70f-c7bfd36369ae,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
168,2026-06-23,12:18:49.29,"Smith, Matt",1000442063,Right,,,,,,Fastball,Live,,84.51771,-3.782834893,-2.131050587,1723.846985,206.5168997,1:00,6.31991,1.28342,6.54503,-22.3362,15.53499,7.7459,0.98246,-0.02605,78.23477,-7.97663084,-0.6622735925,0.4429205851,-4.81359,9.5303,-1.13968,50,6.04855,4.36141,-122.88085,-8.73914,-7.41885,22.52573,-17.48565,392d6ee5-8a52-4478-91c5-a4e86b5ea6b4,130fa25c-1aff-41a6-9886-521dbdb7c698,85.09977,Pitching,23360159,,,,,,,,,,,,,,,,,,,,28.51896975,1514.673814,0.8786590846,,b46370d7-f912-4558-bc1c-44aeef1351a7,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
169,2026-06-23,12:22:48.90,"Good, Colson",1000459984,Right,,,,,,Fastball,Live,,81.56956,-0.7065307588,-2.245441084,1961.929635,210.9430619,1:00,5.73728,2.44803,,-30.19999,14.98641,9.0107,2.54395,1.04904,73.47789,-6.246389493,-0.5863120414,0.4838104563,-5.32668,7.88569,-2.21198,50,5.63051,4.29698,-118.18605,-2.58856,-7.42183,25.65511,-21.18667,34617fa5-4285-4913-b8d3-674948ed7107,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,0.2426344828,1961.912043,0.9999910334,,f4e76a39-013e-4c2e-9e1d-e55dcee7df01,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
170,2026-06-23,12:23:01.73,"Good, Colson",1000459984,Right,,,,,,Fastball,Live,,80.20501,-1.124654439,-2.153604265,2061.472465,202.184433,12:45,5.75336,2.25066,5.48198,-28.4722,15.99407,6.5385,2.32769,0.7799,72.62843,-6.450180046,-0.9252893329,0.4799397534,-4.16099,8.87954,-2.06636,50,5.63587,4.17753,-116.48334,-3.17165,-5.64733,24.36692,-20.12267,65ce7c1f-17a5-46c1-b664-537a0f7848de,130fa25c-1aff-41a6-9886-521dbdb7c698,78.53577,Pitching,23360159,,,,,,,,,,,,,,,,,,,,19.50712789,1943.143856,0.9425999565,,62b5f280-31d9-48b8-aae1-aa99356fdb01,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
171,2026-06-23,12:23:14.69,"Good, Colson",1000459984,Right,,,,,,Fastball,Live,,79.8788,-1.233935469,-2.551361168,2003.082181,202.0226197,12:45,5.686,2.58607,5.33237,-33.45725,11.60157,4.70962,1.739,0.5835,72.57325,-7.458302002,-1.67018131,0.4831270192,-3.28516,6.53159,-2.35917,50,5.55111,5.01769,-115.95483,-3.55967,-4.42509,23.8382,-23.37603,cffc8e37-b8d7-4ada-bdf8-e88903471181,130fa25c-1aff-41a6-9886-521dbdb7c698,78.01766,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,c528821f-df93-4fc1-95eb-b6cb0be23087,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
172,2026-06-23,12:23:27.43,"Good, Colson",1000459984,Right,,,,,,Fastball,Live,,76.686,-0.6117695127,-0.6780985571,2095.235539,211.1019087,1:00,5.83586,2.59087,5.81666,-36.1091,11.83238,7.16195,2.25798,2.55727,69.66154,-7.399560915,0.6764469334,0.4983415343,-4.07692,6.57595,-2.53966,50,5.76469,1.119,-111.52325,-2.20403,-5.07119,22.36648,-23.99437,e7b33ce7-4363-4bcc-9dc9-f37df80f8902,130fa25c-1aff-41a6-9886-521dbdb7c698,75.63576,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,002bfbbd-e756-41d0-960b-b8bbb2fcd860,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
173,2026-06-23,12:23:58.93,"Good, Colson",1000459984,Right,,,,,,Fastball,Live,,81.35234,-1.54857717,-3.812446998,2129.882416,205.7522538,12:45,5.80127,2.54261,,-30.92026,14.44404,6.99279,1.7416,-0.52206,73.47738,-7.20961977,-2.526774122,0.4847619524,-4.79571,7.89556,-2.13941,50,5.605,7.58564,-117.70127,-4.32875,-6.63641,25.16369,-21.24801,35cac258-55ea-49e5-abc5-cdbb5cb6fbc6,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,21.56167337,1980.838625,0.9300225259,,290cf487-95df-4e76-b77e-ccfea01daf6d,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
174,2026-06-23,12:24:24.19,"Good, Colson",1000459984,Right,,,,,,Fastball,Live,,81.71869,0.6179168638,-0.9486458867,2081.575817,209.9119834,1:00,5.67638,2.63535,5.08297,-31.13442,12.34913,7.12666,3.66431,2.3351,73.75036,-5.182976422,0.3823820981,0.4746067366,-4.04743,6.29768,-2.55112,50,5.71104,1.72555,-118.67187,0.23386,-5.69555,25.51191,-23.31195,3fad2884-fc77-4e4f-ae9c-3f4e26abdf44,130fa25c-1aff-41a6-9886-521dbdb7c698,79.41826,Pitching,23360159,,,,,,,,,,,,,,,,,,,,21.65125434,1934.713993,0.9294468055,,c4a70f0f-709b-455d-b124-cea3cc4c9add,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
175,2026-06-23,12:24:41.64,"Good, Colson",1000459984,Right,,,,,,ChangeUp,Live,,77.14737,-1.002875532,-0.9684566224,1538.798074,233.2793253,1:45,5.70022,2.66951,5.45427,-38.2971,10.84869,14.59269,1.56989,2.97902,68.55048,-8.229668526,1.807763988,0.5045619958,-8.19526,6.20213,-2.59384,50,5.5867,1.4633,-111.90196,-3.08326,-10.01098,27.07323,-24.59779,ba30fc87-6ea3-49b2-98ed-82edf6576642,130fa25c-1aff-41a6-9886-521dbdb7c698,74.70329,Pitching,23360159,,,,,,,,,,,,,,,,,,,,43.78310547,1110.957252,0.7219642857,,09b908aa-a7a7-4d1f-abf3-f49cfc766b7a,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
176,2026-06-23,12:25:01.15,"Good, Colson",1000459984,Right,,,,,,ChangeUp,Live,,75.83373,0.6112032899,0.2044571208,1563.900334,214.7291065,1:15,5.74503,2.2496,5.58075,-38.25805,12.08479,8.40545,3.12762,3.14097,67.52019,-6.632154496,1.802531447,0.5106699242,-4.4429,6.27006,-2.27246,50,5.77335,-0.63161,-110.0931,0.08778,-5.28179,25.25603,-24.72011,d39205eb-2a88-48b8-93cc-96332c7d46df,130fa25c-1aff-41a6-9886-521dbdb7c698,73.80979,Pitching,23360159,,,,,,,,,,,,,,,,,,,,49.80745943,1009.275971,0.6453582425,,9595351c-ac83-4620-b1e5-97d9ab3f60ca,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
177,2026-06-23,12:25:37.27,"Good, Colson",1000459984,Right,,,,,,ChangeUp,Live,,76.16338,1.170096425,-3.225754014,1510.49309,226.0029072,1:30,5.48886,2.37162,,-39.80523,10.52735,10.97414,3.26962,0.26153,67.71987,-6.343188459,-1.149540275,0.510617873,-7.04507,5.19548,-2.09252,50,5.56613,5.89822,-110.35627,1.09176,-8.42906,25.09011,-25.95793,24ac6437-8d36-4c59-9555-84970de6f2fd,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,38.75303532,1177.960035,0.7798513229,,e5cf71cf-a5ec-48f5-af61-af530a905cca,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
178,2026-06-23,12:26:00.07,"Good, Colson",1000459984,Right,,,,,,Fastball,Live,,82.34657,-0.4519571738,-3.325243423,2167.859997,201.9597484,12:45,5.77024,2.50307,,-30.92425,13.48498,5.46022,2.75981,-0.2289,74.22715,-6.116865513,-2.322592608,0.4796318395,-3.84657,7.02783,-2.14426,50,5.69009,6.71975,-119.21482,-2.11342,-5.45921,25.87424,-22.19986,396dc1ac-43b6-4845-b4c9-8839b29fc349,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,33.38405104,1810.165403,0.8350010637,,750a5352-a0e0-4b51-953e-b334e0cabbd0,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
179,2026-06-23,12:26:16.45,"Good, Colson",1000459984,Right,,,,,,Curveball,Live,,73.50924,3.222306628,0.2472522743,2456.459138,96.68054505,9:15,5.66533,2.32825,5.00931,-52.83648,0.74066,-6.70833,4.30657,2.00257,67.01967,-6.553513406,-0.9980322751,0.5268186674,3.58092,-0.54387,-2.34666,50,5.93274,-0.25395,-106.66916,4.38002,4.11042,18.98884,-32.79833,16b8a767-5479-4a9b-b9fe-62c2396edcd8,130fa25c-1aff-41a6-9886-521dbdb7c698,71.54727,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,5f9f0f99-90d0-4eef-bb6b-2b168ae4a22f,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
180,2026-06-23,12:26:29.31,"Good, Colson",1000459984,Right,,,,,,Curveball,Live,,74.15539,0.8051415605,-0.4855364165,2395.175454,89.6551909,9:00,5.58198,2.74994,5.20826,-52.37677,-0.05637,-2.15874,1.97438,2.1135,67.79324,-8.902772168,-0.8886233974,0.5206033084,0.99175,-0.27349,-2.70353,50,5.61786,0.97806,-107.75828,-0.05967,1.15615,20.21922,-32.49287,a336c1c1-ced5-4895-b3c2-5546aa00c30b,130fa25c-1aff-41a6-9886-521dbdb7c698,72.40146,Pitching,23360159,,,,,,,,,,,,,,,,,,,,68.13371362,892.0633773,0.3724417665,,30989e38-0a51-4ae1-94f5-97bd48cf93fb,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
181,2026-06-23,12:27:00.17,"Good, Colson",1000459984,Right,,,,,,Slider,Live,,72.76202,2.7376031,0.6560734659,2379.892778,86.3687033,9:00,5.51688,2.3456,5.12714,-55.52053,-0.51517,-7.3237,3.47028,2.35313,65.74344,-7.60751557,-0.7147992628,0.5337942911,4.07263,-1.16106,-2.40161,50,5.7321,-0.99164,-105.54303,3.40237,4.52025,20.647,-33.46272,56f46385-69ab-44ab-a478-c93450cc17d6,130fa25c-1aff-41a6-9886-521dbdb7c698,70.61229,Pitching,23360159,,,,,,,,,,,,,,,,,,,101.319988,65.05240744,1003.812836,0.4217891014,9:30,3650e4b6-b0af-411c-ab7c-1690cb6cf843,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
182,2026-06-23,12:27:20.80,"Good, Colson",1000459984,Right,,,,,,Slider,Live,,79.15887,0.6856027656,-1.727220017,2587.198925,85.86310698,8:45,5.6834,2.53759,5.26387,-46.18944,-0.45408,-5.78169,2.4786,0.43291,72.42749,-7.876778591,-2.80477483,0.4867404647,2.5448,-0.44184,-2.37556,50,5.71272,3.6527,-115.02001,-0.09531,3.38956,22.47586,-32.76257,2cef6121-00e7-4cb5-9685-6b13fc38d123,130fa25c-1aff-41a6-9886-521dbdb7c698,77.43847,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,524dd8d8-0007-40e9-be80-328af09bf5ab,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
183,2026-06-23,12:28:09.05,"Good, Colson",1000459984,Right,,,,,,Sinker,Live,,82.1201,0.1025110954,-1.898495547,2172.689533,250.6888134,2:15,5.62357,2.46735,,-38.59088,6.5377,18.77792,2.50581,2.21496,73.11983,-7.022918735,1.586124659,0.4835008614,-10.32478,3.31727,-2.27875,50,5.59732,3.24188,-118.86829,-1.22222,-14.34594,28.91299,-27.56481,41c57b9f-b058-471f-8e89-480db68f1fc6,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,42.21238465,1609.222892,0.7406593846,,36b2b261-28b1-4b6d-a4fb-b2912475b0da,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
184,2026-06-23,12:28:25.68,"Good, Colson",1000459984,Right,,,,,,Sinker,Live,,81.62707,0.06104056333,-2.202049926,2175.712657,224.4267975,1:30,5.67386,2.39281,6.20988,-29.03884,13.07701,12.86238,3.31033,1.43164,73.12758,-5.482899314,0.2599645495,0.4670831429,-7.81692,7.15278,-2.23427,50,5.66406,4.20817,-118.63916,-0.67213,-10.88554,27.55233,-22.21335,4740f95e-104b-4464-a3c4-b3c36775e80b,130fa25c-1aff-41a6-9886-521dbdb7c698,80.69749,Pitching,23360159,,,,,,,,,,,,,,,,,,,,,,,,e0b26db5-2f65-408d-ba93-15b2391b6cc8,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
185,2026-06-23,12:30:03.57,"Good, Colson",1000459984,Right,,,,,,ChangeUp,Live,,74.90202,1.573863692,-1.044605062,1679.151392,213.1852835,1:00,5.63659,2.43283,,-41.59969,11.54379,7.57968,3.66193,2.07452,66.6327,-6.193996576,0.3751797863,0.5246822575,-4.34023,5.4611,-2.33502,50,5.75903,1.73907,-108.53653,1.66565,-5.02819,24.09308,-25.84732,cc60b4fe-ae3d-47f5-a59b-aa7cf93fd3f3,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,204.2548836,53.87555673,989.9285986,0.5895410047,12:45,641bc0b9-ccb7-476d-99a7-8f4c65889255,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
186,2026-06-23,12:30:43.85,"Good, Colson",1000459984,Right,,,,,,ChangeUp,Live,,75.72032,-0.4382702477,-2.08927775,1630.028943,225.2262161,1:30,5.79879,2.27402,5.69447,-40.71083,9.24761,9.36623,1.99757,1.10691,68.12236,-8.109882832,-0.312693182,0.5087164848,-5.76894,5.13312,-2.10446,50,5.73722,3.74865,-109.94756,-1.98187,-6.89737,23.72099,-26.03687,724967ca-55ba-4e1e-9188-09b065e20d75,130fa25c-1aff-41a6-9886-521dbdb7c698,74.09321,Pitching,23360159,,,,,,,,,,,,,,,,,,,,48.31588132,1084.007349,0.6650233749,,d9516052-516d-48b5-b9b0-72b44a18fb7a,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
187,2026-06-23,12:31:12.98,"Good, Colson",1000459984,Right,,,,,,ChangeUp,Live,,79.75874,0.7081567392,-2.375478569,2106.189101,186.076707,12:15,5.6039,2.59218,5.70404,-35.96858,8.53129,0.91294,3.26686,0.45394,72.37573,-6.046258574,-2.20361308,0.4801210532,-1.22121,4.36404,-2.39384,50,5.64115,4.78046,-115.89271,0.36232,-1.64398,23.71798,-26.29922,b8a73c62-c8a6-49db-9fb7-47612675f883,130fa25c-1aff-41a6-9886-521dbdb7c698,78.50612,Pitching,23360159,,,,,,,,,,,,,,,,,,,,43.25013587,1534.083576,0.728369345,,e71eb85e-7ae8-4f60-9737-ec881f07c83d,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
188,2026-06-23,12:31:27.71,"Good, Colson",1000459984,Right,,,,,,,Live,,81.95052,-0.5163539473,-1.155908374,2062.422014,206.1031334,12:45,5.69673,2.27036,5.70077,-26.7494,15.47538,7.60018,2.98643,1.82663,74.06184,-5.55083468,0.279292964,0.467686771,-4.45153,8.48125,-2.17821,50,5.63709,2.1715,-119.13126,-1.8912,-6.31104,25.768,-20.14998,a4e88249-0545-4266-a87f-e824b1aab1ef,130fa25c-1aff-41a6-9886-521dbdb7c698,80.59334,Pitching,23360159,,,,,,,,,,,,,,,,,,,,1.129046238,2062.021598,0.9998058515,,b1686008-00d5-43f8-8a38-d026fec70e3c,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
189,2026-06-23,12:51:20.82,"Hale, Derek",1000495669,Right,,,,,,Fastball,Live,,76.28981,-2.051807138,-2.244652757,1791.106901,204.0712598,12:45,6.77017,1.47757,5.53196,-28.55009,20.76675,9.29064,2.47104,0.15281,68.86755,-7.397906903,-0.4933267754,0.5054393477,-5.70345,11.77718,-1.28894,50,6.57353,4.06885,-110.71154,-4.80116,-6.95864,22.89676,-17.805,6db60cac-4066-40ba-b5f6-9c006fc1fcec,130fa25c-1aff-41a6-9886-521dbdb7c698,74.57361,Pitching,23360159,,,,,,,,,,,,,,,,,,,,13.04750599,1744.866279,0.9741832149,,1b5aa028-b9f5-4678-8082-c3a460cbec06,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
190,2026-06-23,12:51:31.17,"Hale, Derek",1000495669,Right,,,,,,Fastball,Live,,76.2981,0.7055872994,-2.050795213,1590.655336,219.1881169,1:15,6.78693,1.64855,5.29711,-32.27576,17.43868,14.2636,4.76009,0.91123,68.58496,-5.342526259,0.6283656444,0.5074726747,-8.24011,9.01657,-1.47237,50,6.82821,3.53425,-110.74818,0.38846,-10.05492,23.00705,-21.17166,516c34cc-d244-4ab9-a5aa-c0aafd905f9d,130fa25c-1aff-41a6-9886-521dbdb7c698,74.27481,Pitching,23360159,,,,,,,,,,,,,,,,,,,,16.58644476,1524.468385,0.9583901368,,0ba50858-cf8c-4642-876c-262aa33b78f1,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
191,2026-06-23,12:51:42.74,"Hale, Derek",1000495669,Right,,,,,,Fastball,Live,,77.2299,-1.869671862,-1.995407646,1662.88286,211.7167895,1:00,6.64672,1.47429,5.69785,-29.52218,18.206,11.26914,2.44284,0.55346,69.84569,-7.411134046,0.134264409,0.4972317355,-6.70527,10.3948,-1.31393,50,6.47184,3.58363,-112.15079,-4.51138,-8.40645,23.24321,-19.142,0dbe27cd-8cd1-4f40-8bc4-ca381463b49d,130fa25c-1aff-41a6-9886-521dbdb7c698,75.80457,Pitching,23360159,,,,,,,,,,,,,,,,,,,,15.83614198,1599.769885,0.9620460486,,a8a3df80-bba8-4e26-aac4-3b2ce4d030a9,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
192,2026-06-23,12:51:54.58,"Hale, Derek",1000495669,Right,,,,,,Fastball,Live,,78.28704,-1.386505815,-1.828058433,1943.54324,206.4879425,1:00,6.72782,1.39286,5.70502,-28.23486,18.17766,9.07603,3.08234,0.44559,70.70275,-6.695993587,-0.1124132183,0.4903305767,-5.47449,10.22684,-1.24541,50,6.5945,3.36563,-113.72405,-3.57536,-7.0558,23.94123,-18.99318,d5c93e50-b511-4571-a92b-42d39f66e81d,130fa25c-1aff-41a6-9886-521dbdb7c698,76.87148,Pitching,23360159,,,,,,,,,,,,,,,,,,,,24.10379696,1774.080099,0.9128071154,,688e6016-43e5-4e49-b712-5e6dfd76fb29,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
193,2026-06-23,12:52:07.20,"Hale, Derek",1000495669,Right,,,,,,Fastball,Live,,78.12709,-2.219385279,-2.973931911,1842.745871,206.6538858,1:00,6.58984,1.43335,,-30.00205,18.33986,9.22194,1.98377,-0.61734,70.57308,-7.757484106,-1.260122442,0.5004184545,-5.7667,10.276,-1.14581,50,6.34441,5.57262,-113.16708,-5.38913,-7.36386,23.60247,-19.05198,6a2073ee-4f23-4933-941d-9badf200a749,130fa25c-1aff-41a6-9886-521dbdb7c698,,Pitching,23360159,,,,,,,,,,,,,,,,,,,,18.61981856,1746.292913,0.9476580255,,6091cb53-a74f-4979-b5cf-5b2301ffeae1,639022fb-6164-4e3f-ab44-8f3c85a86e42,,,Pitching Bullpen
